osm_id;ags;ort;plz;landkreis;bundesland;plz3
62481;15003000;Magdeburg;39116;;Sachsen-Anhalt;391
62481;15003000;Magdeburg;39118;;Sachsen-Anhalt;391
62481;15003000;Magdeburg;39120;;Sachsen-Anhalt;391
62481;15003000;Magdeburg;39122;;Sachsen-Anhalt;391
62481;15003000;Magdeburg;39124;;Sachsen-Anhalt;391
62481;15003000;Magdeburg;39126;;Sachsen-Anhalt;391
62481;15003000;Magdeburg;39128;;Sachsen-Anhalt;391
62481;15003000;Magdeburg;39130;;Sachsen-Anhalt;391
722147;08115029;Magstadt;71106;Boeblingen;Baden-Wuerttemberg;711
453010;08317073;Mahlberg;77972;Ortenaukreis;Baden-Wuerttemberg;779
1231954;08327033;Mahlstetten;78601;Tuttlingen;Baden-Wuerttemberg;786
534482;07143502;Maehren;56459;Westerwaldkreis;Rheinland-Pfalz;564
968890;09377139;Maehring;95695;Tirschenreuth;Bayern;956
959862;09776118;Maierhoefen;88167;Lindau;Bayern;881
962609;09779176;Maihingen;86747;Donau-Ries;Bayern;867
1252416;07337052;Maikammer;67487;Suedliche Weinstrasse;Rheinland-Pfalz;674
534353;09671140;Mainaschaff;63814;Aschaffenburg;Bayern;638
283611;09675144;Mainbernheim;97350;Kitzingen;Bayern;973
956643;09273147;Mainburg;84048;Kelheim;Bayern;840
391369;08127052;Mainhardt;74535;Schwaebisch Hall;Baden-Wuerttemberg;745
659743;06438007;Mainhausen;63533;Offenbach;Hessen;635
1022772;09477136;Mainleus;95336;Kulmbach;Bayern;953
283564;09675146;Mainstockheim;97320;Kitzingen;Bayern;973
535888;06435019;Maintal;63477;Main-Kinzig-Kreis;Hessen;634
62630;07315000;Mainz;55116;;Rheinland-Pfalz;551
62630;07315000;Mainz;55118;;Rheinland-Pfalz;551
62630;07315000;Mainz;55120;;Rheinland-Pfalz;551
62630;07315000;Mainz;55122;;Rheinland-Pfalz;551
62630;07315000;Mainz;55124;;Rheinland-Pfalz;551
62630;07315000;Mainz;55126;;Rheinland-Pfalz;551
62630;07315000;Mainz;55127;;Rheinland-Pfalz;551
62630;07315000;Mainz;55128;;Rheinland-Pfalz;551
62630;07315000;Mainz;55129;;Rheinland-Pfalz;551
62630;07315000;Mainz;55130;;Rheinland-Pfalz;551
62630;07315000;Mainz;55131;;Rheinland-Pfalz;551
933500;09179134;Maisach;82216;Fuerstenfeldbruck;Bayern;822
1182310;07140089;Maisborn;56291;Rhein-Hunsrueck-Kreis;Rheinland-Pfalz;562
940681;09183126;Maitenbeth;83558;Muehldorf am Inn;Bayern;835
1245199;07140090;Maitzborn;55481;Rhein-Hunsrueck-Kreis;Rheinland-Pfalz;554
421917;07132066;Malberg;57629;Altenkirchen;Rheinland-Pfalz;576
1140569;07232075;Malberg;54655;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
1140554;07232076;Malbergweich;54655;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
1258419;07231079;Malborn;54426;Bernkastel-Wittlich;Rheinland-Pfalz;544
1427274;13071092;Malchin;17139;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;171
958119;09275132;Malching;94094;Passau;Bayern;940
1424390;13071093;Malchow;17213;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;172
382435;01055028;Malente;23714;Kreis Ostholstein;Schleswig-Holstein;237
957054;09277131;Malgersdorf;84333;Rottal-Inn;Bayern;843
1451567;13076093;Malk Goehren;19294;Ludwigslust-Parchim;Mecklenburg-Vorpommern;192
959637;09278148;Mallersdorf-Pfaffenberg;84066;Straubing-Bogen;Bayern;840
1451604;13076094;Malliss;19294;Ludwigslust-Parchim;Mecklenburg-Vorpommern;192
1130289;08336104;Malsburg-Marzell;79429;Loerrach;Baden-Wuerttemberg;794
453401;08226046;Malsch;69254;Rhein-Neckar-Kreis;Baden-Wuerttemberg;692
659837;08215046;Malsch;76316;Karlsruhe;Baden-Wuerttemberg;763
2678596;14625340;Malschwitz - Malešecy;02694;Bautzen;Sachsen;026
452211;06634013;Malsfeld;34323;Schwalm-Eder-Kreis;Hessen;343
1124267;08316024;Malterdingen;79364;Emmendingen;Baden-Wuerttemberg;793
418889;07132067;Mammelzen;57636;Altenkirchen;Rheinland-Pfalz;576
933535;09179136;Mammendorf;82291;Fuerstenfeldbruck;Bayern;822
959910;09279125;Mamming;94437;Dingolfing-Landau;Bayern;944
387285;09186137;Manching;85077;Pfaffenhofen an der Ilm;Bayern;850
1244221;07133061;Mandel;55595;Bad Kreuznach;Rheinland-Pfalz;555
1184821;10045116;Mandelbachtal;66399;Saarpfalz-Kreis;Saarland;663
1256077;07235081;Mandern;54429;Trier-Saarburg;Rheinland-Pfalz;544
1113730;07232264;Manderscheid;54649;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
1258885;07231080;Manderscheid;54531;Bernkastel-Wittlich;Rheinland-Pfalz;545
382413;01055029;Manhagen;23738;Kreis Ostholstein;Schleswig-Holstein;237
1075147;07233225;Mannebach;56769;Vulkaneifel;Rheinland-Pfalz;567
1256026;07235082;Mannebach;54441;Trier-Saarburg;Rheinland-Pfalz;544
62691;08222000;Mannheim;68159;;Baden-Wuerttemberg;681
62691;08222000;Mannheim;68161;;Baden-Wuerttemberg;681
62691;08222000;Mannheim;68163;;Baden-Wuerttemberg;681
62691;08222000;Mannheim;68165;;Baden-Wuerttemberg;681
62691;08222000;Mannheim;68167;;Baden-Wuerttemberg;681
62691;08222000;Mannheim;68169;;Baden-Wuerttemberg;681
62691;08222000;Mannheim;68199;;Baden-Wuerttemberg;681
62691;08222000;Mannheim;68219;;Baden-Wuerttemberg;682
62691;08222000;Mannheim;68229;;Baden-Wuerttemberg;682
62691;08222000;Mannheim;68239;;Baden-Wuerttemberg;682
62691;08222000;Mannheim;68259;;Baden-Wuerttemberg;682
62691;08222000;Mannheim;68305;;Baden-Wuerttemberg;683
62691;08222000;Mannheim;68307;;Baden-Wuerttemberg;683
62691;08222000;Mannheim;68309;;Baden-Wuerttemberg;683
1253880;07333043;Mannweiler-Coelln;67822;Donnersbergkreis;Rheinland-Pfalz;678
2409462;15087275;Mansfeld;06343;Mansfeld-Suedharz;Sachsen-Anhalt;063
1059463;09374134;Mantel;92708;Neustadt an der Waldnaab;Bayern;927
1245248;07339036;Manubach;55413;Mainz-Bingen;Rheinland-Pfalz;554
405289;08118049;Marbach am Neckar;71672;Ludwigsburg;Baden-Wuerttemberg;716
405289;08118049;Marbach am Neckar;71711;Ludwigsburg;Baden-Wuerttemberg;717
225494;06534014;Marburg;35037;Marburg-Biedenkopf;Hessen;350
225494;06534014;Marburg;35039;Marburg-Biedenkopf;Hessen;350
225494;06534014;Marburg;35041;Marburg-Biedenkopf;Hessen;350
225494;06534014;Marburg;35043;Marburg-Biedenkopf;Hessen;350
225494;06534014;Marburg;35094;Marburg-Biedenkopf;Hessen;350
1954582;08315132;March;79232;Breisgau-Hochschwarzwald;Baden-Wuerttemberg;792
181161;09679161;Margetshoechheim;97276;Wuerzburg;Bayern;972
959669;09278149;Mariaposching;94553;Straubing-Bogen;Bayern;945
422286;14521390;Marienberg;09496;Erzgebirgskreis;Sachsen;094
540461;07141084;Marienfels;56357;Rhein-Lahn-Kreis;Rheinland-Pfalz;563
1289804;12070266;Marienfliess;16945;Prignitz;Brandenburg;169
898641;03452017;Marienhafe;26529;Aurich;Niedersachsen;265
444326;07138201;Marienhausen;56269;Neuwied;Rheinland-Pfalz;562
173853;05374024;Marienheide;51709;Oberbergischer Kreis;Nordrhein-Westfalen;517
148594;05762024;Marienmuenster;37696;Kreis Hoexter;Nordrhein-Westfalen;376
533587;07143044;Marienrachdorf;56242;Westerwaldkreis;Rheinland-Pfalz;562
1446633;03154015;Mariental;38368;Helmstedt;Niedersachsen;383
1318361;12060154;Marienwerder;16348;Barnim;Brandenburg;163
1258366;07231081;Maring-Noviand;54484;Bernkastel-Wittlich;Rheinland-Pfalz;544
1273258;16069028;Marisfeld;98530;Hildburghausen;Thueringen;985
2783888;08435034;Markdorf;88677;Bodenseekreis;Baden-Wuerttemberg;886
1311107;14626300;Markersdorf;02829;Goerlitz;Sachsen;028
405841;08118050;Markgroeningen;71706;Ludwigsburg;Baden-Wuerttemberg;717
1389676;12061328;Maerkisch Buchholz;15748;Dahme-Spreewald;Brandenburg;157
1389281;12061329;Maerkische Heide;15913;Dahme-Spreewald;Brandenburg;159
1332936;12064303;Maerkische Hoehe;15377;Maerkisch-Oderland;Brandenburg;153
1302388;12068306;Maerkisch Linden;16818;Ostprignitz-Ruppin;Brandenburg;168
1266347;12063186;Maerkisch Luch;14715;Havelland;Brandenburg;147
93399;14729260;Markkleeberg;04416;Leipzig;Sachsen;044
1334091;12073386;Mark Landin;16278;Uckermark;Brandenburg;162
959905;09279126;Marklkofen;84163;Dingolfing-Landau;Bayern;841
1183265;03256021;Marklohe;31608;Nienburg/Weser;Niedersachsen;316
443525;14523200;Markneukirchen;08258;Vogtlandkreis;Sachsen;082
420238;14729270;Markranstaedt;04420;Leipzig;Sachsen;044
356768;09575143;Marktbergel;91613;Neustadt an der Aisch-Bad Windsheim;Bayern;916
1015119;09577149;Markt Berolzheim;91801;Weissenburg-Gunzenhausen;Bayern;918
356749;09575144;Markt Bibart;91477;Neustadt an der Aisch-Bad Windsheim;Bayern;914
282304;09675147;Marktbreit;97340;Kitzingen;Bayern;973
282345;09675148;Markt Einersheim;97348;Kitzingen;Bayern;973
357052;09575145;Markt Erlbach;91459;Neustadt an der Aisch-Bad Windsheim;Bayern;914
1026856;09478143;Marktgraitz;96257;Lichtenfels;Bayern;962
336517;09677157;Marktheidenfeld;97828;Main-Spessart;Bayern;978
415818;09174131;Markt Indersdorf;85229;Dachau;Bayern;852
942037;09171123;Marktl;84533;Altoetting;Bayern;845
1022771;09477138;Marktleugast;95352;Kulmbach;Bayern;953
1022874;09479135;Marktleuthen;95168;Wunsiedel im Fichtelgebirge;Bayern;951
356753;09575146;Markt Nordheim;91478;Neustadt an der Aisch-Bad Windsheim;Bayern;914
445608;09777151;Marktoberdorf;87616;Ostallgaeu;Bayern;876
962606;09779177;Marktoffingen;86748;Donau-Ries;Bayern;867
1022884;09479136;Marktredwitz;95615;Wunsiedel im Fichtelgebirge;Bayern;956
958231;09778168;Markt Rettenbach;87733;Unterallgaeu;Bayern;877
1021759;09476183;Marktrodach;96364;Kronach;Bayern;963
941833;09172124;Marktschellenberg;83487;Berchtesgadener Land;Bayern;834
1022761;09477139;Marktschorgast;95509;Kulmbach;Bayern;955
929821;09175127;Markt Schwaben;85570;Ebersberg;Bayern;855
282348;09675149;Marktsteft;97342;Kitzingen;Bayern;973
356991;09575147;Markt Taschendorf;91480;Neustadt an der Aisch-Bad Windsheim;Bayern;914
958168;09778169;Markt Wald;86865;Unterallgaeu;Bayern;868
1026855;09478144;Marktzeuln;96275;Lichtenfels;Bayern;962
2411291;16068036;Markvippach;99195;Soemmerda;Thueringen;991
63460;05562024;Marl;45768;Kreis Recklinghausen;Nordrhein-Westfalen;457
63460;05562024;Marl;45770;Kreis Recklinghausen;Nordrhein-Westfalen;457
63460;05562024;Marl;45772;Kreis Recklinghausen;Nordrhein-Westfalen;457
1675744;03251025;Marl;49448;Diepholz;Niedersachsen;494
1016521;09572141;Marloffstein;91080;Erlangen-Hoechstadt;Bayern;910
372363;13073055;Marlow;18337;Vorpommern-Ruegen;Mecklenburg-Vorpommern;183
935724;01051072;Marne;25709;Kreis Dithmarschen;Schleswig-Holstein;257
935702;01051073;Marnerdeich;25709;Kreis Dithmarschen;Schleswig-Holstein;257
1254066;07333045;Marnheim;67297;Donnersbergkreis;Rheinland-Pfalz;672
388834;09674171;Maroldsweisach;96126;Hassberge;Bayern;961
2902825;16064043;Marolterode;99994;Unstrut-Hainich-Kreis;Thueringen;999
533588;07143045;Maroth;56271;Westerwaldkreis;Rheinland-Pfalz;562
1184604;10046112;Marpingen;66646;St. Wendel;Saarland;666
941729;09189129;Marquartstein;83250;Traunstein;Bayern;832
157381;05958024;Marsberg;34431;Hochsauerlandkreis;Nordrhein-Westfalen;344
305532;03353023;Marschacht;21436;Harburg;Niedersachsen;214
289959;01057050;Martensrade;24238;Kreis Ploen;Schleswig-Holstein;242
1182392;03251026;Martfeld;27327;Diepholz;Niedersachsen;273
2395942;16061069;Marth;37318;Eichsfeld;Thueringen;373
10519512;16070034;Martinroda;98693;Ilm-Kreis;Thueringen;986
282303;09675150;Martinsheim;97340;Kitzingen;Bayern;973
1253814;07335203;Martinshoehe;66894;Kaiserslautern;Rheinland-Pfalz;668
1244164;07133062;Martinstein;55627;Bad Kreuznach;Rheinland-Pfalz;556
307326;03353024;Marxen;21439;Harburg;Niedersachsen;214
962386;09779178;Marxheim;86688;Donau-Ries;Bayern;866
309861;08215047;Marxzell;76359;Karlsruhe;Baden-Wuerttemberg;763
453168;07143261;Marzhausen;57627;Westerwaldkreis;Rheinland-Pfalz;576
30004;09178140;Marzling;85417;Freising;Bayern;854
448130;07135058;Masburg;56761;Cochem-Zell;Rheinland-Pfalz;567
2801347;08426071;Maselheim;88437;Biberach;Baden-Wuerttemberg;884
383672;09672131;Massbach;97711;Bad Kissingen;Bayern;977
410522;08125061;Massenbachhausen;74252;Heilbronn;Baden-Wuerttemberg;742
1322945;12062333;Massen-Niederlausitz;03238;Elbe-Elster;Brandenburg;032
1322945;12062333;Massen-Niederlausitz;03246;Elbe-Elster;Brandenburg;032
1263901;16069061;Masserberg;98666;Hildburghausen;Thueringen;986
957065;09277133;Massing;84323;Rottal-Inn;Bayern;843
1251032;07340217;Massweiler;66506;Suedwestpfalz;Rheinland-Pfalz;665
1204721;07140204;Mastershausen;56869;Rhein-Hunsrueck-Kreis;Rheinland-Pfalz;568
1108061;07232265;Masthorn;54597;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;545
1246480;07336107;Matzenbach;66909;Kusel;Rheinland-Pfalz;669
1108041;07232266;Matzerath;54597;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;545
1248588;07331044;Mauchenheim;67294;Alzey-Worms;Rheinland-Pfalz;672
421953;07132068;Mauden;57520;Altenkirchen;Rheinland-Pfalz;575
1113763;07232267;Mauel;54649;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
453394;08226048;Mauer;69256;Rhein-Neckar-Kreis;Baden-Wuerttemberg;692
29828;09178142;Mauern;85419;Freising;Bayern;854
447634;09777152;Mauerstetten;87665;Ostallgaeu;Bayern;876
358098;08236038;Maulbronn;75433;Enzkreis;Baden-Wuerttemberg;754
1130300;08336057;Maulburg;79689;Loerrach;Baden-Wuerttemberg;796
1250694;07340218;Mauschbach;66500;Suedwestpfalz;Rheinland-Pfalz;665
958949;09272134;Mauth;94151;Freyung-Grafenau;Bayern;941
422697;07338018;Maxdorf;67133;Rhein-Pfalz-Kreis;Rheinland-Pfalz;671
962126;09376141;Maxhuette-Haidhof;93142;Schwandorf;Bayern;931
533589;07143046;Maxsain;56244;Westerwaldkreis;Rheinland-Pfalz;562
541668;07137068;Mayen;56727;Mayen-Koblenz;Rheinland-Pfalz;567
541668;07137068;Mayen;56729;Mayen-Koblenz;Rheinland-Pfalz;567
1021824;07131049;Mayschoss;53508;Ahrweiler;Rheinland-Pfalz;535
2857007;16071055;Mechelroda;99441;Weimarer Land;Thueringen;994
158142;05366028;Mechernich;53894;Kreis Euskirchen;Nordrhein-Westfalen;538
1470110;01053088;Mechow;23909;Kreis Herzogtum Lauenburg;Schleswig-Holstein;239
1392136;03355023;Mechtersen;21358;Lueneburg;Niedersachsen;213
1152674;07232077;Meckel;54636;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
1244084;07133063;Meckenbach;55606;Bad Kreuznach;Rheinland-Pfalz;556
1244283;07134053;Meckenbach;55767;Birkenfeld;Rheinland-Pfalz;557
2806600;08435035;Meckenbeuren;88074;Bodenseekreis;Baden-Wuerttemberg;880
173124;05382032;Meckenheim;53340;Rhein-Sieg-Kreis;Nordrhein-Westfalen;533
1249975;07332035;Meckenheim;67149;Bad Duerkheim;Rheinland-Pfalz;671
453395;08226049;Meckesheim;74909;Rhein-Neckar-Kreis;Baden-Wuerttemberg;749
1246787;07336061;Medard;67744;Kusel;Rheinland-Pfalz;677
1244158;07133064;Meddersheim;55566;Bad Kreuznach;Rheinland-Pfalz;555
532319;01062046;Meddewade;23847;Kreis Stormarn;Schleswig-Holstein;238
157387;05958028;Medebach;59964;Hochsauerlandkreis;Nordrhein-Westfalen;599
1156023;01059143;Medelby;24994;Kreis Schleswig-Flensburg;Schleswig-Holstein;249
956189;09773153;Medlingen;89441;Dillingen an der Donau;Bayern;894
1432540;13075088;Medow;17391;Vorpommern-Greifswald;Mecklenburg-Vorpommern;173
956806;09473144;Meeder;96484;Coburg;Bayern;964
417023;14524190;Meerane;08393;Zwickau;Sachsen;083
1169411;03257023;Meerbeck;31715;Schaumburg;Niedersachsen;317
161503;05162022;Meerbusch;40667;Rhein-Kreis Neuss;Nordrhein-Westfalen;406
161503;05162022;Meerbusch;40668;Rhein-Kreis Neuss;Nordrhein-Westfalen;406
161503;05162022;Meerbusch;40670;Rhein-Kreis Neuss;Nordrhein-Westfalen;406
1258864;07231082;Meerfeld;54531;Bernkastel-Wittlich;Rheinland-Pfalz;545
2784048;08435036;Meersburg;88709;Bodenseekreis;Baden-Wuerttemberg;887
1427222;13071096;Meesiger;17111;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;171
556090;01058103;Meezen;24594;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;245
962605;09779180;Megesheim;86750;Donau-Ries;Bayern;867
1157802;01059058;Meggerdorf;24799;Kreis Schleswig-Flensburg;Schleswig-Holstein;247
1157802;01059058;Meggerdorf;24861;Kreis Schleswig-Flensburg;Schleswig-Holstein;248
1186704;07335025;Mehlbach;67735;Kaiserslautern;Rheinland-Pfalz;677
448604;01061067;Mehlbek;25588;Kreis Steinburg;Schleswig-Holstein;255
1253745;07335026;Mehlingen;67678;Kaiserslautern;Rheinland-Pfalz;676
1070972;09472164;Mehlmeisel;95694;Bayreuth;Bayern;956
2831133;16066041;Mehmels;98634;Schmalkalden-Meiningen;Thueringen;986
2778484;16077031;Mehna;04626;Altenburger Land;Thueringen;046
418135;07132069;Mehren;57635;Altenkirchen;Rheinland-Pfalz;576
1085802;07233042;Mehren;54552;Vulkaneifel;Rheinland-Pfalz;545
942043;09171124;Mehring;84561;Altoetting;Bayern;845
1260244;07235083;Mehring;54346;Trier-Saarburg;Rheinland-Pfalz;543
940880;08415048;Mehrstetten;72537;Reutlingen;Baden-Wuerttemberg;725
1408068;13075089;Meiersberg;17375;Vorpommern-Greifswald;Mecklenburg-Vorpommern;173
444700;07138042;Meinborn;56584;Neuwied;Rheinland-Pfalz;565
1363524;03151016;Meine;38527;Gifhorn;Niedersachsen;385
1375134;03151017;Meinersen;38536;Gifhorn;Niedersachsen;385
168556;05962036;Meinerzhagen;58540;Maerkischer Kreis;Nordrhein-Westfalen;585
2404162;15084013;Meineweh;06721;Burgenlandkreis;Sachsen-Anhalt;067
549416;06636007;Meinhard;37276;Werra-Meissner-Kreis;Hessen;372
1015120;09577150;Meinheim;91802;Weissenburg-Gunzenhausen;Bayern;918
2247548;16066042;Meiningen;98617;Schmalkalden-Meiningen;Thueringen;986
1085799;07233043;Meisburg;54570;Vulkaneifel;Rheinland-Pfalz;545
1244061;07133065;Meisenheim;55590;Bad Kreuznach;Rheinland-Pfalz;555
546775;14627140;Meissen;01662;Meissen;Sachsen;016
452997;08317075;Meissenheim;77974;Ortenaukreis;Baden-Wuerttemberg;779
549418;06636008;Meissner;37290;Werra-Meissner-Kreis;Hessen;372
445866;09772177;Meitingen;86405;Augsburg;Bayern;864
1846198;03355024;Melbeck;21406;Lueneburg;Niedersachsen;214
1318348;12060161;Melchow;16230;Barnim;Brandenburg;162
416357;01051074;Meldorf;25704;Kreis Dithmarschen;Schleswig-Holstein;257
1085139;03459024;Melle;49324;Osnabrueck;Niedersachsen;493
1085139;03459024;Melle;49326;Osnabrueck;Niedersachsen;493
1085139;03459024;Melle;49328;Osnabrueck;Niedersachsen;493
1433086;13075090;Mellenthin;17429;Vorpommern-Greifswald;Mecklenburg-Vorpommern;174
2857008;16071056;Mellingen;99441;Weimarer Land;Thueringen;994
2014018;03251027;Mellinghausen;27249;Diepholz;Niedersachsen;272
387410;09673142;Mellrichstadt;97638;Rhoen-Grabfeld;Bayern;976
444704;07138043;Melsbach;56581;Neuwied;Rheinland-Pfalz;565
554749;01058104;Melsdorf;24109;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;241
452197;06634014;Melsungen;34212;Schwalm-Eder-Kreis;Hessen;342
1424146;13071097;Melz;17209;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;172
1077554;09471159;Memmelsdorf;96117;Bamberg;Bayern;961
62590;09764000;Memmingen;87700;;Bayern;877
958245;09778171;Memmingerberg;87766;Unterallgaeu;Bayern;877
2063638;05962040;Menden;58706;Maerkischer Kreis;Nordrhein-Westfalen;587
2063638;05962040;Menden;58708;Maerkischer Kreis;Nordrhein-Westfalen;587
2063638;05962040;Menden;58710;Maerkischer Kreis;Nordrhein-Westfalen;587
544235;07137069;Mendig;56743;Mayen-Koblenz;Rheinland-Pfalz;567
2805403;08437076;Mengen;88512;Sigmaringen;Baden-Wuerttemberg;885
1241637;07140092;Mengerschied;55490;Rhein-Hunsrueck-Kreis;Rheinland-Pfalz;554
324297;06533011;Mengerskirchen;35794;Limburg-Weilburg;Hessen;357
959904;09279127;Mengkofen;84152;Dingolfing-Landau;Bayern;841
1163501;07232078;Menningen;54310;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;543
1808583;03459025;Menslage;49637;Osnabrueck;Niedersachsen;496
2902834;16064072;Menteroda;99976;Unstrut-Hainich-Kreis;Thueringen;999
2902834;16064072;Menteroda;99996;Unstrut-Hainich-Kreis;Thueringen;999
1479212;13074052;Menzendorf;23923;Nordwestmecklenburg;Mecklenburg-Vorpommern;239
1075125;03454035;Meppen;49716;Emsland;Niedersachsen;497
396003;09771145;Merching;86504;Aichach-Friedberg;Bayern;865
1187150;10043113;Merchweiler;66589;Neunkirchen;Saarland;665
70178;08315072;Merdingen;79291;Breisgau-Hochschwarzwald;Baden-Wuerttemberg;792
324299;06533012;Merenberg;35799;Limburg-Weilburg;Hessen;357
161796;09771146;Mering;86415;Aichach-Friedberg;Bayern;864
453169;07143262;Merkelbach;57629;Westerwaldkreis;Rheinland-Pfalz;576
534389;09571177;Merkendorf;91732;Ansbach;Bayern;917
2772187;08425079;Merklingen;89188;Alb-Donau-Kreis;Baden-Wuerttemberg;891
1113752;07232270;Merlscheid;54597;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;545
1182321;07140093;Mermuth;56283;Rhein-Hunsrueck-Kreis;Rheinland-Pfalz;562
1258428;07231083;Merschbach;54426;Bernkastel-Wittlich;Rheinland-Pfalz;544
2406260;15088220;Merseburg;06217;Saalekreis;Sachsen-Anhalt;062
2404010;15084335;Mertendorf;06618;Burgenlandkreis;Sachsen-Anhalt;066
2778387;16074055;Mertendorf;07619;Saale-Holzland-Kreis;Thueringen;076
1256956;07235085;Mertesdorf;54318;Trier-Saarburg;Rheinland-Pfalz;543
1249736;07332036;Mertesheim;67271;Bad Duerkheim;Rheinland-Pfalz;672
562972;09779181;Mertingen;86690;Donau-Ries;Bayern;866
543126;07137070;Mertloch;56753;Mayen-Koblenz;Rheinland-Pfalz;567
1244161;07133066;Merxheim;55627;Bad Kreuznach;Rheinland-Pfalz;556
1251060;07340031;Merzalben;66978;Suedwestpfalz;Rheinland-Pfalz;669
1303795;12062336;Merzdorf;04932;Elbe-Elster;Brandenburg;049
2014404;03459026;Merzen;49586;Osnabrueck;Niedersachsen;495
163310;05358040;Merzenich;52399;Kreis Dueren;Nordrhein-Westfalen;523
1946233;08315073;Merzhausen;79249;Breisgau-Hochschwarzwald;Baden-Wuerttemberg;792
1187154;10042113;Merzig;66663;Merzig-Wadern;Saarland;666
1256022;07235154;Merzkirchen;54439;Trier-Saarburg;Rheinland-Pfalz;544
1246765;07336062;Merzweiler;67746;Kusel;Rheinland-Pfalz;677
157423;05958032;Meschede;59872;Hochsauerlandkreis;Nordrhein-Westfalen;598
1334110;12073393;Mescherin;16307;Uckermark;Brandenburg;163
956962;13075091;Mesekenhagen;17498;Vorpommern-Greifswald;Mecklenburg-Vorpommern;174
1259314;07135060;Mesenich;56820;Cochem-Zell;Rheinland-Pfalz;568
387604;09671141;Mespelbrunn;63875;Aschaffenburg;Bayern;638
452396;06432012;Messel;64409;Darmstadt-Dieburg;Hessen;644
1182393;03257024;Messenkamp;31867;Schaumburg;Niedersachsen;318
1152678;07232079;Messerich;54636;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
2006836;03454036;Messingen;49832;Emsland;Niedersachsen;498
2805976;08437078;Messkirch;88605;Sigmaringen;Baden-Wuerttemberg;886
2779379;08417044;Messstetten;72469;Zollernalbkreis;Baden-Wuerttemberg;724
449910;13076096;Mestlin;19374;Ludwigslust-Parchim;Mecklenburg-Vorpommern;193
155786;05566052;Metelen;48629;Kreis Steinfurt;Nordrhein-Westfalen;486
1504827;13074053;Metelsdorf;23972;Nordwestmecklenburg;Mecklenburg-Vorpommern;239
959810;09271132;Metten;94526;Deggendorf;Bayern;945
1171865;07232080;Mettendorf;54675;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
941000;09183127;Mettenheim;84562;Muehldorf am Inn;Bayern;845
1248685;07331045;Mettenheim;67582;Alzey-Worms;Rheinland-Pfalz;675
1152692;07232081;Metterich;54634;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
155573;05566056;Mettingen;49497;Kreis Steinfurt;Nordrhein-Westfalen;494
1184405;10042114;Mettlach;66693;Merzig-Wadern;Saarland;666
66521;05158024;Mettmann;40822;Kreis Mettmann;Nordrhein-Westfalen;408
1245065;07134054;Mettweiler;55777;Birkenfeld;Rheinland-Pfalz;557
957009;07140094;Metzenhausen;55481;Rhein-Hunsrueck-Kreis;Rheinland-Pfalz;554
2774075;08415050;Metzingen;72555;Reutlingen;Baden-Wuerttemberg;725
534483;07143263;Meudt;56414;Westerwaldkreis;Rheinland-Pfalz;564
1273290;16073055;Meura;98744;Saalfeld-Rudolstadt;Thueringen;987
2778388;16074056;Meusebach;07646;Saale-Holzland-Kreis;Thueringen;076
1263715;16077032;Meuselwitz;04610;Altenburger Land;Thueringen;046
1060431;07131050;Meuspath;53520;Ahrweiler;Rheinland-Pfalz;535
1289815;12070280;Meyenburg;16945;Prignitz;Brandenburg;169
1156029;01059144;Meyn;24980;Kreis Schleswig-Flensburg;Schleswig-Holstein;249
1026862;09478145;Michelau in Oberfranken;96247;Lichtenfels;Bayern;962
318258;09678157;Michelau i.Steigerwald;97513;Schweinfurt;Bayern;975
418871;07132070;Michelbach;57610;Altenkirchen;Rheinland-Pfalz;576
1204714;07140095;Michelbach;56288;Rhein-Hunsrueck-Kreis;Rheinland-Pfalz;562
391363;08127056;Michelbach an der Bilz;74544;Schwaebisch Hall;Baden-Wuerttemberg;745
391368;08127059;Michelfeld;74545;Schwaebisch Hall;Baden-Wuerttemberg;745
960529;09372142;Michelsneukirchen;93185;Cham;Bayern;931
451803;06437011;Michelstadt;64720;Odenwaldkreis;Hessen;647
332537;12069397;Michendorf;14552;Potsdam-Mittelmark;Brandenburg;145
935163;09772178;Mickhausen;86866;Augsburg;Bayern;868
1428586;01054083;Midlum;25938;Kreis Nordfriesland;Schleswig-Holstein;259
540462;07141085;Miehlen;56357;Rhein-Lahn-Kreis;Rheinland-Pfalz;563
